151.595,157.088,162.68,168.359,174.113,179.926,185.784,191.669,197.562,203.442,209.299,215.084,220.787,226.382,231.842,237.139,242.247,247.138,251.783,256.155,260.228,263.976,267.375,270.402,273.037,275.261,277.06,278.421,279.332,279.785,279.785,279.332,278.421,277.06,275.261,273.037,270.402,267.375,263.976,260.228,256.155,251.783,247.138,242.247,237.139,231.842,226.382,220.787,215.084,209.299,203.442,197.562,191.669,185.784,179.926,174.113,168.359,162.68,157.088,151.595,
153.379,159.065,164.86,170.753,176.73,182.777,188.877,195.012,201.162,207.306,213.432,219.49,225.468,231.338,237.072,242.641,248.016,253.165,258.061,262.672,266.97,270.928,274.519,277.72,280.507,282.86,284.764,286.205,287.17,287.65,287.65,287.17,286.205,284.764,282.86,280.507,277.72,274.519,270.928,266.97,262.672,258.061,253.165,248.016,242.641,237.072,231.338,225.468,219.49,213.432,207.306,201.162,195.012,188.877,182.777,176.73,170.753,164.86,159.065,153.379,
155.073,160.953,166.953,173.06,179.263,185.546,191.892,198.281,204.693,211.106,217.496,223.846,230.106,236.259,242.276,248.125,253.775,259.193,264.348,269.207,273.74,277.916,281.708,285.088,288.034,290.522,292.536,294.059,295.081,295.589,295.589,295.081,294.059,292.536,290.522,288.034,285.088,281.708,277.916,273.74,269.207,264.348,259.193,253.775,248.125,242.276,236.259,230.106,223.846,217.496,211.106,204.693,198.281,191.892,185.546,179.263,173.06,166.953,160.953,155.073,
156.668,162.741,168.946,175.27,181.7,188.221,194.814,201.461,208.14,214.827,221.497,228.133,234.682,241.126,247.433,253.571,259.504,265.2,270.622,275.738,280.514,284.916,288.916,292.484,295.594,298.223,300.351,301.961,303.041,303.578,303.578,303.041,301.961,300.351,298.223,295.594,292.484,288.916,284.916,280.514,275.738,270.622,265.2,259.504,253.571,247.433,241.126,234.682,228.133,221.497,214.827,208.14,201.461,194.814,188.221,181.7,175.27,168.946,162.741,156.668,
158.155,164.42,170.829,177.369,184.027,190.787,197.63,204.538,211.486,218.451,225.405,232.334,239.177,245.918,252.522,258.955,265.181,271.161,276.86,282.241,287.267,291.904,296.119,299.881,303.162,305.936,308.182,309.883,311.023,311.591,311.591,311.023,309.883,308.182,305.936,303.162,299.881,296.119,291.904,287.267,282.241,276.86,271.161,265.181,258.955,252.522,245.918,239.177,232.334,225.405,218.451,211.486,204.538,197.63,190.787,184.027,177.369,170.829,164.42,158.155,
159.523,165.979,172.59,179.345,186.23,193.229,200.324,207.493,214.713,221.958,229.202,236.425,243.568,250.612,257.52,264.255,270.779,277.051,283.034,288.687,293.971,298.85,303.287,307.25,310.707,313.632,316.001,317.794,318.998,319.597,319.597,318.998,317.794,316.001,313.632,310.707,307.25,303.287,298.85,293.971,288.687,283.034,277.051,270.779,264.255,257.52,250.612,243.568,236.425,229.202,221.958,214.713,207.493,200.324,193.229,186.23,179.345,172.59,165.979,159.523,
160.763,167.406,174.217,181.186,188.297,195.534,202.879,210.309,217.802,225.33,232.864,240.372,247.833,255.183,262.4,269.443,276.271,282.842,289.115,295.047,300.596,305.723,310.388,314.557,318.196,321.276,323.771,325.661,326.929,327.561,327.561,326.929,325.661,323.771,321.276,318.196,314.557,310.388,305.723,300.596,295.047,289.115,282.842,276.271,269.443,262.4,255.183,247.833,240.372,232.864,225.33,217.802,210.309,202.879,195.534,188.297,181.186,174.217,167.406,160.763,
161.866,168.692,175.7,182.877,190.211,197.685,205.278,212.97,220.735,228.545,236.371,244.179,251.946,259.606,267.135,274.49,281.627,288.502,295.07,301.287,307.107,312.487,317.387,321.767,325.593,328.832,331.457,333.445,334.78,335.445,335.445,334.78,333.445,331.457,328.832,325.593,321.767,317.387,312.487,307.107,301.287,295.07,288.502,281.627,274.49,267.135,259.606,251.946,244.179,236.371,228.545,220.735,212.97,205.278,197.685,190.211,182.877,175.7,168.692,161.866,
162.821,169.825,177.024,184.407,191.96,199.666,207.505,215.455,223.49,231.582,239.699,247.807,255.881,263.853,271.696,279.365,286.815,293.998,300.866,307.371,313.466,319.105,324.243,328.84,332.856,336.257,339.015,341.105,342.509,343.208,343.208,342.509,341.105,339.015,336.257,332.856,328.84,324.243,319.105,313.466,307.371,300.866,293.998,286.815,279.365,271.696,263.853,255.881,247.807,239.699,231.582,223.49,215.455,207.505,199.666,191.96,184.407,177.024,169.825,162.821,
163.619,170.795,178.18,185.762,193.528,201.461,209.541,217.745,226.047,234.417,242.824,251.23,259.611,267.894,276.051,284.037,291.801,299.293,306.464,313.262,319.635,325.536,330.916,335.732,339.941,343.509,346.402,348.595,350.068,350.802,350.802,350.068,348.595,346.402,343.509,339.941,335.732,330.916,325.536,319.635,313.262,306.464,299.293,291.801,284.037,276.051,267.894,259.611,251.23,242.824,234.417,226.047,217.745,209.541,201.461,193.528,185.762,178.18,170.795,163.619,
164.252,171.591,179.154,186.929,194.901,203.055,211.369,219.822,228.385,237.029,245.72,254.421,263.106,271.698,280.169,288.469,296.548,304.351,311.825,318.916,325.57,331.735,337.359,342.396,346.801,350.536,353.567,355.864,357.407,358.177,358.177,357.407,355.864,353.567,350.536,346.801,342.396,337.359,331.735,325.57,318.916,311.825,304.351,296.548,288.469,280.169,271.698,263.106,254.421,245.72,237.029,228.385,219.822,211.369,203.055,194.901,186.929,179.154,171.591,164.252,
164.709,172.204,179.936,187.894,196.064,204.43,212.971,221.664,230.482,239.393,248.363,257.353,266.321,275.234,284.015,292.627,301.018,309.13,316.907,324.291,331.225,337.654,343.523,348.783,353.385,357.288,360.456,362.859,364.473,365.278,365.278,364.473,362.859,360.456,357.288,353.385,348.783,343.523,337.654,331.225,324.291,316.907,309.13,301.018,292.627,284.015,275.234,266.321,257.353,248.363,239.393,230.482,221.664,212.971,204.43,196.064,187.894,179.936,172.204,164.709,
164.982,172.623,180.514,188.645,197.003,205.571,214.329,223.254,232.317,241.486,250.726,259.998,269.256,278.469,287.553,296.473,305.171,313.588,321.664,329.339,336.552,343.244,349.357,354.838,359.636,363.708,367.014,369.522,371.207,372.048,372.048,371.207,369.522,367.014,363.708,359.636,354.838,349.357,343.244,336.552,329.339,321.664,313.588,305.171,296.473,287.553,278.469,269.256,259.998,250.726,241.486,232.317,223.254,214.329,205.571,197.003,188.645,180.514,172.623,164.982,
165.065,172.839,180.877,189.17,197.704,206.463,215.426,224.57,233.867,243.283,252.783,262.326,271.866,281.369,290.749,299.968,308.966,317.682,326.052,334.013,341.5,348.451,354.805,360.505,365.498,369.737,373.179,375.792,377.548,378.424,378.424,377.548,375.792,373.179,369.737,365.498,360.505,354.805,348.451,341.5,334.013,326.052,317.682,308.966,299.968,290.749,281.369,271.866,262.326,252.783,243.283,233.867,224.57,215.426,206.463,197.704,189.17,180.877,172.839,165.065,
164.948,172.844,181.017,189.458,198.154,207.09,216.245,225.595,235.111,244.762,254.508,264.31,274.118,283.9,293.564,303.072,312.361,321.366,330.022,338.261,346.016,353.22,359.81,365.726,370.91,375.312,378.889,381.605,383.43,384.341,384.341,383.43,381.605,378.889,375.312,370.91,365.726,359.81,353.22,346.016,338.261,330.022,321.366,312.361,303.072,293.564,283.9,274.118,264.31,254.508,244.762,235.111,225.595,216.245,207.09,198.154,189.458,181.017,172.844,164.948,
164.627,172.63,180.923,189.497,198.341,207.438,216.768,226.308,236.029,245.898,255.876,265.92,275.983,286.028,295.962,305.745,315.312,324.596,333.526,342.033,350.047,357.496,364.315,370.439,375.808,380.37,384.078,386.893,388.786,389.731,389.731,388.786,386.893,384.078,380.37,375.808,370.439,364.315,357.496,350.047,342.033,333.526,324.596,315.312,305.745,295.962,286.028,275.983,265.92,255.876,245.898,236.029,226.308,216.768,207.438,198.341,189.497,180.923,172.63,164.627,
164.096,172.19,180.587,189.279,198.253,207.494,216.982,226.694,236.601,246.67,256.86,267.129,277.428,287.702,297.907,307.949,317.778,327.324,336.515,345.277,353.537,361.22,368.258,374.581,380.129,384.844,388.678,391.589,393.547,394.525,394.525,393.547,391.589,388.678,384.844,380.129,374.581,368.258,361.22,353.537,345.277,336.515,327.324,317.778,307.949,297.907,287.702,277.428,267.129,256.86,246.67,236.601,226.694,216.982,207.494,198.253,189.279,180.587,172.19,164.096,
163.35,171.52,180.004,188.794,197.879,207.245,216.872,226.736,236.809,247.056,257.438,267.911,278.425,288.924,299.363,309.644,319.716,329.507,338.941,347.941,356.432,364.335,371.579,378.091,383.807,388.667,392.62,395.623,397.643,398.651,398.651,397.643,395.623,392.62,388.667,383.807,378.091,371.579,364.335,356.432,347.941,338.941,329.507,319.716,309.644,299.363,288.924,278.425,267.911,257.438,247.056,236.809,226.736,216.872,207.245,197.879,188.794,180.004,171.52,163.35,
162.386,170.613,179.166,188.036,197.213,206.682,216.426,226.419,236.634,247.037,257.588,268.241,278.946,289.646,300.295,310.792,321.085,331.098,340.754,349.974,358.677,366.784,374.218,380.905,386.777,391.772,395.836,398.924,401.002,402.039,402.039,401.002,398.924,395.836,391.772,386.777,380.905,374.218,366.784,358.677,349.974,340.754,331.098,321.085,310.792,300.295,289.646,278.946,268.241,257.588,247.037,236.634,226.419,216.426,206.682,197.213,188.036,179.166,170.613,162.386,
161.201,169.468,178.069,186.998,196.245,205.795,215.632,225.731,236.063,246.596,257.288,268.095,278.964,289.839,300.671,311.357,321.845,332.056,341.91,351.326,360.22,368.51,376.116,382.962,388.976,394.093,398.258,401.424,403.554,404.619,404.619,403.554,401.424,398.258,394.093,388.976,382.962,376.116,368.51,360.22,351.326,341.91,332.056,321.845,311.357,300.671,289.839,278.964,268.095,257.288,246.596,236.063,225.731,215.632,205.795,196.245,186.998,178.069,169.468,161.201,
159.796,168.082,176.711,185.677,194.97,204.578,214.482,224.659,235.082,245.716,256.522,267.452,278.456,289.475,300.461,311.307,321.96,332.34,342.365,351.951,361.011,369.461,377.218,384.203,390.341,395.567,399.822,403.056,405.233,406.321,406.321,405.233,403.056,399.822,395.567,390.341,384.203,377.218,369.461,361.011,351.951,342.365,332.34,321.96,311.307,300.461,289.475,278.456,267.452,256.522,245.716,235.082,224.659,214.482,204.578,194.97,185.677,176.711,168.082,159.796,
158.17,166.455,175.09,184.07,193.385,203.024,212.969,223.197,233.681,244.386,255.273,266.296,277.402,288.532,299.638,310.612,321.398,331.915,342.08,351.805,361.003,369.586,377.47,384.572,390.817,396.134,400.465,403.758,405.975,407.083,407.083,405.975,403.758,400.465,396.134,390.817,384.572,377.47,369.586,361.003,351.805,342.08,331.915,321.398,310.612,299.638,288.532,277.402,266.296,255.273,244.386,233.681,223.197,212.969,203.024,193.385,184.07,175.09,166.455,158.17,
156.325,164.589,173.207,182.176,191.489,201.132,211.089,221.338,231.851,242.595,253.531,264.612,275.785,286.991,298.181,309.246,320.129,330.748,341.018,350.85,360.155,368.842,376.825,384.02,390.349,395.74,400.131,403.472,405.72,406.844,406.844,405.72,403.472,400.131,395.74,390.349,384.02,376.825,368.842,360.155,350.85,341.018,330.748,320.129,309.246,298.181,286.991,275.785,264.612,253.531,242.595,231.851,221.338,211.089,201.132,191.489,182.176,173.207,164.589,156.325,
154.265,162.485,171.064,179.998,189.281,198.9,208.84,219.078,229.589,240.338,251.287,262.389,273.591,284.834,296.053,307.188,318.129,328.813,339.151,349.054,358.43,367.189,375.242,382.502,388.891,394.335,398.771,402.145,404.418,405.553,405.553,404.418,402.145,398.771,394.335,388.891,382.502,375.242,367.189,358.43,349.054,339.151,328.813,318.129,307.188,296.053,284.834,273.591,262.389,251.287,240.338,229.589,219.078,208.84,198.9,189.281,179.998,171.064,162.485,154.265,
151.994,160.148,168.664,177.538,186.764,196.331,206.223,216.419,226.892,237.611,248.536,259.62,270.813,282.054,293.276,304.423,315.382,326.088,336.454,346.389,355.801,364.597,372.686,379.983,386.406,391.88,396.342,399.737,402.023,403.166,403.166,402.023,399.737,396.342,391.88,386.406,379.983,372.686,364.597,355.801,346.389,336.454,326.088,315.382,304.423,293.276,282.054,270.813,259.62,248.536,237.611,226.892,216.419,206.223,196.331,186.764,177.538,168.664,160.148,151.994,
149.518,157.585,166.014,174.803,183.945,193.43,203.242,213.362,223.764,234.415,245.278,256.306,267.447,278.643,289.827,300.942,311.875,322.561,332.913,342.839,352.246,361.041,369.133,376.435,382.863,388.344,392.812,396.212,398.502,399.647,399.647,398.502,396.212,392.812,388.344,382.863,376.435,369.133,361.041,352.246,342.839,332.913,322.561,311.875,300.942,289.827,278.643,267.447,256.306,245.278,234.415,223.764,213.362,203.242,193.43,183.945,174.803,166.014,157.585,149.518,
146.846,154.803,163.122,171.799,180.829,190.202,199.904,209.915,220.21,230.756,241.517,252.448,263.496,274.603,285.704,296.742,307.604,318.226,328.519,338.393,347.754,356.51,364.568,371.84,378.245,383.707,388.161,391.55,393.833,394.975,394.975,393.833,391.55,388.161,383.707,378.245,371.84,364.568,356.51,347.754,338.393,328.519,318.226,307.604,296.742,285.704,274.603,263.496,252.448,241.517,230.756,220.21,209.915,199.904,190.202,180.829,171.799,163.122,154.803,146.846,
143.985,151.811,159.996,168.536,177.427,186.66,196.219,206.087,216.239,226.643,237.263,248.054,258.966,269.941,280.914,291.829,302.574,313.085,323.274,333.051,342.324,350.999,358.985,366.194,372.545,377.962,382.379,385.741,388.006,389.139,389.139,388.006,385.741,382.379,377.962,372.545,366.194,358.985,350.999,342.324,333.051,323.274,313.085,302.574,291.829,280.914,269.941,258.966,248.054,237.263,226.643,216.239,206.087,196.219,186.66,177.427,168.536,159.996,151.811,143.985,
140.945,148.62,156.647,165.026,173.751,182.813,192.2,201.891,211.864,222.089,232.528,243.139,253.872,264.67,275.47,286.215,296.796,307.149,317.188,326.823,335.963,344.517,352.392,359.503,365.768,371.113,375.471,378.789,381.025,382.143,382.143,381.025,378.789,375.471,371.113,365.768,359.503,352.392,344.517,335.963,326.823,317.188,307.149,296.796,286.215,275.47,264.67,253.872,243.139,232.528,222.089,211.864,201.891,192.2,182.813,173.751,165.026,156.647,148.62,140.945,
137.739,145.241,153.089,161.282,169.815,178.679,187.861,197.344,207.104,217.111,227.331,237.721,248.233,258.81,269.39,279.92,290.29,300.438,310.281,319.729,328.694,337.083,344.809,351.787,357.934,363.179,367.456,370.713,372.907,374.005,374.005,372.907,370.713,367.456,363.179,357.934,351.787,344.809,337.083,328.694,319.729,310.281,300.438,290.29,279.92,269.39,258.81,248.233,237.721,227.331,217.111,207.104,197.344,187.861,178.679,169.815,161.282,153.089,145.241,137.739,
134.378,141.689,149.336,157.32,165.635,174.273,183.223,192.465,201.978,211.733,221.695,231.824,242.073,252.386,262.703,272.971,283.085,292.983,302.584,311.8,320.546,328.731,336.269,343.077,349.076,354.194,358.368,361.546,363.688,364.759,364.759,363.688,361.546,358.368,354.194,349.076,343.077,336.269,328.731,320.546,311.8,302.584,292.983,283.085,272.971,262.703,252.386,242.073,231.824,221.695,211.733,201.978,192.465,183.223,174.273,165.635,157.32,149.336,141.689,134.378,
130.876,137.976,145.403,153.156,161.229,169.616,178.304,187.276,196.51,205.978,215.647,225.477,235.422,245.43,255.441,265.405,275.218,284.821,294.136,303.078,311.562,319.503,326.816,333.42,339.24,344.204,348.254,351.337,353.415,354.453,354.453,353.415,351.337,348.254,344.204,339.24,333.42,326.816,319.503,311.562,303.078,294.136,284.821,275.218,265.405,255.441,245.43,235.422,225.477,215.647,205.978,196.51,187.276,178.304,169.616,161.229,153.156,145.403,137.976,130.876,
127.247,134.119,141.307,148.808,156.618,164.729,173.13,181.803,190.727,199.876,209.218,218.713,228.318,237.981,247.645,257.248,266.733,276,284.987,293.613,301.796,309.455,316.507,322.875,328.486,333.273,337.177,340.149,342.152,343.153,343.153,342.152,340.149,337.177,333.273,328.486,322.875,316.507,309.455,301.796,293.613,284.987,276,266.733,257.248,247.645,237.981,228.318,218.713,209.218,199.876,190.727,181.803,173.13,164.729,156.618,148.808,141.307,134.119,127.247,
123.504,130.134,137.065,144.296,151.822,159.635,167.724,176.072,184.66,193.46,202.443,211.57,220.799,230.081,239.362,248.581,257.684,266.575,275.195,283.467,291.313,298.653,305.412,311.513,316.888,321.474,325.213,328.059,329.977,330.936,330.936,329.977,328.059,325.213,321.474,316.888,311.513,305.412,298.653,291.313,283.467,275.195,266.575,257.684,248.581,239.362,230.081,220.799,211.57,202.443,193.46,184.66,176.072,167.724,159.635,151.822,144.296,137.065,130.134,123.504,
119.664,126.037,132.697,139.64,146.863,154.359,162.114,170.115,178.34,186.765,195.36,204.089,212.911,221.78,230.643,239.443,248.129,256.609,264.827,272.71,280.184,287.175,293.609,299.416,304.531,308.894,312.45,315.157,316.981,317.893,317.893,316.981,315.157,312.45,308.894,304.531,299.416,293.609,287.175,280.184,272.71,264.827,256.609,248.129,239.443,230.643,221.78,212.911,204.089,195.36,186.765,178.34,170.115,162.114,154.359,146.863,139.64,132.697,126.037,119.664,
115.743,121.846,128.22,134.861,141.766,148.926,156.329,163.961,171.802,179.828,188.01,196.314,204.702,213.129,221.544,229.895,238.133,246.17,253.955,261.418,268.491,275.104,281.188,286.677,291.51,295.63,298.989,301.545,303.267,304.127,304.127,303.267,301.545,298.989,295.63,291.51,286.677,281.188,275.104,268.491,261.418,253.955,246.17,238.133,229.895,221.544,213.129,204.702,196.314,188.01,179.828,171.802,163.961,156.329,148.926,141.766,134.861,128.22,121.846,115.743,
111.754,117.578,123.655,129.982,136.554,143.363,150.397,157.643,165.081,172.688,180.436,188.294,196.223,204.183,212.126,220.001,227.764,235.332,242.658,249.676,256.323,262.534,268.245,273.395,277.927,281.79,284.938,287.333,288.946,289.752,289.752,288.946,287.333,284.938,281.79,277.927,273.395,268.245,262.534,256.323,249.676,242.658,235.332,227.764,220.001,212.126,204.183,196.223,188.294,180.436,172.688,165.081,157.643,150.397,143.363,136.554,129.982,123.655,117.578,111.754,
107.715,113.251,119.021,125.023,131.251,137.697,144.35,151.195,158.214,165.386,172.683,180.075,187.527,195,202.45,209.829,217.096,224.174,231.019,237.571,243.772,249.561,254.881,259.676,263.894,267.486,270.413,272.639,274.138,274.886,274.886,274.138,272.639,270.413,267.486,263.894,259.676,254.881,249.561,243.772,237.571,231.019,224.174,217.096,209.829,202.45,195,187.527,180.075,172.683,165.386,158.214,151.195,144.35,137.697,131.251,125.023,119.021,113.251,107.715,
103.64,108.881,114.338,120.006,125.882,131.955,138.216,144.65,151.239,157.963,164.795,171.708,178.669,185.64,192.581,199.448,206.203,212.775,219.123,225.202,230.942,236.297,241.213,245.641,249.533,252.847,255.545,257.596,258.977,259.667,259.667,258.977,257.596,255.545,252.847,249.533,245.641,241.213,236.297,230.942,225.202,219.123,212.775,206.203,199.448,192.581,185.64,178.669,171.708,164.795,157.963,151.239,144.65,138.216,131.955,125.882,120.006,114.338,108.881,103.64,
99.5447,104.486,109.624,114.954,120.471,126.165,132.027,138.042,144.193,150.46,156.819,163.243,169.707,176.167,182.59,188.936,195.17,201.226,207.069,212.649,217.919,222.83,227.334,231.387,234.947,237.976,240.44,242.313,243.573,244.203,244.203,243.573,242.313,240.44,237.976,234.947,231.387,227.334,222.83,217.919,212.649,207.069,201.226,195.17,188.936,182.59,176.167,169.707,163.243,156.819,150.46,144.193,138.042,132.027,126.165,120.471,114.954,109.624,104.486,99.5447,
95.444,100.083,104.899,109.887,115.041,120.353,125.812,131.403,137.116,142.922,148.804,154.736,160.689,166.633,172.532,178.351,184.058,189.593,194.925,200.01,204.806,209.269,213.357,217.032,220.257,222.998,225.228,226.921,228.06,228.628,228.628,228.06,226.921,225.228,222.998,220.257,217.032,213.357,209.269,204.806,200.01,194.925,189.593,184.058,178.351,172.532,166.633,160.689,154.736,148.804,142.922,137.116,131.403,125.812,120.353,115.041,109.887,104.899,100.083,95.444,
91.3519,95.6878,100.181,104.826,109.62,114.549,119.604,124.772,130.038,135.382,140.786,146.224,151.671,157.098,162.474,167.765,172.946,177.961,182.783,187.374,191.697,195.713,199.388,202.686,205.577,208.032,210.027,211.541,212.559,213.067,213.067,212.559,211.541,210.027,208.032,205.577,202.686,199.388,195.713,191.697,187.374,182.783,177.961,172.946,167.765,162.474,157.098,151.671,146.224,140.786,135.382,130.038,124.772,119.604,114.549,109.62,104.826,100.181,95.6878,91.3519,
87.2848,91.3187,95.4903,99.7944,104.224,108.771,113.424,118.17,122.995,127.881,132.81,137.758,142.703,147.618,152.475,157.245,161.906,166.406,170.725,174.828,178.683,182.259,185.525,188.453,191.015,193.188,194.953,196.291,197.19,197.638,197.638,197.19,196.291,194.953,193.188,191.015,188.453,185.525,182.259,178.683,174.828,170.725,166.406,161.906,157.245,152.475,147.618,142.703,137.758,132.81,127.881,122.995,118.17,113.424,108.771,104.224,99.7944,95.4903,91.3187,87.2848,
83.2508,86.985,90.8379,94.8039,98.8758,103.045,107.301,111.631,116.021,120.455,124.915,129.382,133.833,138.245,142.593,146.853,151.003,155,158.826,162.452,165.851,168.998,171.866,174.431,176.674,178.573,180.112,181.279,182.062,182.452,182.452,182.062,181.279,180.112,178.573,176.674,174.431,171.866,168.998,165.851,162.452,158.826,155,151.003,146.853,142.593,138.245,133.833,129.382,124.915,120.455,116.021,111.631,107.301,103.045,98.8758,94.8039,90.8379,86.985,83.2508,
79.2639,82.7027,86.2417,89.8749,93.595,97.3932,101.259,105.181,109.146,113.138,117.141,121.137,125.106,129.028,132.882,136.644,140.299,143.809,147.157,150.322,153.281,156.012,158.496,160.713,162.647,164.282,165.605,166.607,167.279,167.614,167.614,167.279,166.607,165.605,164.282,162.647,160.713,158.496,156.012,153.281,150.322,147.157,143.809,140.299,136.644,132.882,129.028,125.106,121.137,117.141,113.138,109.146,105.181,101.259,97.3932,93.595,89.8749,86.2417,82.7027,79.2639,
