-1.5708	-35.0676
-1.55334	-35.8962
-1.53589	-32.948
-1.51844	-29.1161
-1.50098	-26.4564
-1.48353	-24.4774
-1.46608	-22.9287
-1.44862	-21.6889
-1.43117	-20.6962
-1.41372	-19.9205
-1.39626	-19.3516
-1.37881	-18.9946
-1.36136	-18.8687
-1.3439	-19.0089
-1.32645	-19.4707
-1.309	-20.3378
-1.29154	-21.7237
-1.27409	-23.6985
-1.25664	-25.6715
-1.23918	-24.9512
-1.22173	-21.6579
-1.20428	-18.4336
-1.18682	-15.847
-1.16937	-13.8514
-1.15192	-12.3627
-1.13446	-11.3323
-1.11701	-10.7485
-1.09956	-10.6367
-1.0821	-11.0701
-1.06465	-12.2007
-1.0472	-14.3489
-1.02974	-18.2547
-1.01229	-24.2462
-0.994838	-19.4485
-0.977384	-13.8381
-0.959931	-10.4032
-0.942478	-8.1821
-0.925025	-6.74673
-0.907571	-5.8726
-0.890118	-5.39908
-0.872665	-5.17278
-0.855211	-5.04076
-0.837758	-4.89718
-0.820305	-4.7468
-0.802851	-4.69968
-0.785398	-4.87465
-0.767945	-5.24812
-0.750492	-5.44805
-0.733038	-4.79702
-0.715585	-3.19364
-0.698132	-1.34653
-0.680678	0.155914
-0.663225	1.07035
-0.645772	1.29725
-0.628319	0.749309
-0.610865	-0.720685
-0.593412	-3.4122
-0.575959	-8.03437
-0.558505	-16.5802
-0.541052	-18.3202
-0.523599	-14.0149
-0.506145	-15.2848
-0.488692	-27.2092
-0.471239	-15.5267
-0.453786	-8.43285
-0.436332	-5.45219
-0.418879	-4.7345
-0.401426	-5.99523
-0.383972	-8.66436
-0.366519	-7.59713
-0.349066	-3.55002
-0.331613	-1.07337
-0.314159	-0.459567
-0.296706	-1.84243
-0.279253	-5.79105
-0.261799	-7.01433
-0.244346	-1.04068
-0.226893	2.6988
-0.20944	4.51282
-0.191986	4.94303
-0.174533	4.28018
-0.15708	2.89372
-0.139626	1.5691
-0.122173	1.04198
-0.10472	0.838607
-0.0872665	0.365874
-0.0698132	0.474557
-0.0523599	2.23972
-0.0349066	4.34527
-0.0174533	5.50161
0	5.25357
0.0174533	3.17531
0.0349066	-1.66807
0.0523599	-5.00302
0.0698132	0.646875
0.0872665	3.30037
0.10472	3.02052
0.122173	-0.768573
0.139626	-4.75483
0.15708	3.70055
0.174533	8.36731
0.191986	10.6055
0.20944	11.184
0.226893	10.245
0.244346	7.50559
0.261799	1.84628
0.279253	-8.59086
0.296706	-2.77518
0.314159	-2.37762
0.331613	-5.28638
0.349066	5.67236
0.366519	12.2698
0.383972	16.3407
0.401426	18.9353
0.418879	20.4552
0.436332	21.0626
0.453786	20.7836
0.471239	19.5066
0.488692	16.8585
0.506145	11.5685
0.523599	-10.2564
0.541052	9.88875
0.558505	15.6936
0.575959	18.4268
0.593412	19.7546
0.610865	20.1649
0.628319	19.8538
0.645772	18.9001
0.663225	17.3138
0.680678	15.0434
0.698132	11.951
0.715585	7.72349
0.733038	1.52728
0.750492	-10.632
0.767945	-11.9627
0.785398	-6.18281
0.802851	-6.25535
0.820305	-9.44319
0.837758	-12.542
0.855211	-7.71112
0.872665	-3.68546
0.890118	-1.43276
0.907571	-0.341987
0.925025	-0.10097
0.942478	-0.56574
0.959931	-1.69042
0.977384	-3.51309
0.994838	-6.19068
1.01229	-10.1482
1.02974	-16.7874
1.0472	-31.0006
1.06465	-18.4362
1.0821	-13.8833
1.09956	-11.8623
1.11701	-11.0092
1.13446	-10.8693
1.15192	-11.2249
1.16937	-11.9369
1.18682	-12.8834
1.20428	-13.9243
1.22173	-14.8884
1.23918	-15.608
1.25664	-16.0072
1.27409	-16.1498
1.29154	-16.1752
1.309	-16.2078
1.32645	-16.3248
1.3439	-16.5648
1.36136	-16.9442
1.37881	-17.4688
1.39626	-18.1415
1.41372	-18.9668
1.43117	-19.9547
1.44862	-21.1247
1.46608	-22.5133
1.48353	-24.1865
1.50098	-26.2692
1.51844	-29.0195
1.53589	-32.9701
1.55334	-36.0602
1.5708	-35.1395
