-0.578539,-0.168009,0.230475,0.616723,0.990546,1.35176,1.70017,2.03559,2.35787,2.66683,2.96229,-3.0391,-2.77112,-2.51712,-2.27724,-2.05163,-1.84041,-1.64372,-1.46168,-1.2944,-1.14198,-1.00453,-0.882125,-0.774846,-0.682763,-0.605937,-0.544416,-0.498241,-0.467488,-0.452081,-0.452081,-0.467488,-0.498241,-0.544416,-0.605937,-0.682763,-0.774846,-0.882125,-1.00453,-1.14198,-1.2944,-1.46168,-1.64372,-1.84041,-2.05163,-2.27724,-2.51712,-2.77112,-3.0391,2.96229,2.66683,2.35787,2.03559,1.70017,1.35176,0.990546,0.616723,0.230475,-0.168009,-0.578539,
0.175979,0.590525,0.992951,1.38306,1.76066,2.12555,2.47756,2.81646,-3.14106,-2.82883,-2.53022,-2.24539,-1.97451,-1.71773,-1.47521,-1.2471,-1.03353,-0.834638,-0.650546,-0.481372,-0.327223,-0.188199,-0.0643895,0.0441232,0.137268,0.214983,0.277217,0.323927,0.355038,0.370624,0.370624,0.355038,0.323927,0.277217,0.214983,0.137268,0.0441232,-0.0643895,-0.188199,-0.327223,-0.481372,-0.650546,-0.834638,-1.03353,-1.2471,-1.47521,-1.71773,-1.97451,-2.24539,-2.53022,-2.82883,-3.14106,2.81646,2.47756,2.12555,1.76066,1.38306,0.992951,0.590525,0.175979,
0.923598,1.3422,1.74861,2.14263,2.52404,2.89267,-3.03488,-2.69245,-2.36336,-2.04782,-1.74601,-1.45811,-1.18428,-0.924692,-0.679498,-0.448851,-0.232895,-0.031766,0.154407,0.325504,0.481414,0.622032,0.747266,0.857032,0.951256,1.02987,1.09283,1.14009,1.17161,1.18733,1.18733,1.17161,1.14009,1.09283,1.02987,0.951256,0.857032,0.747266,0.622032,0.481414,0.325504,0.154407,-0.031766,-0.232895,-0.448851,-0.679498,-0.924692,-1.18428,-1.45811,-1.74601,-2.04782,-2.36336,-2.69245,-3.03488,2.89267,2.52404,2.14263,1.74861,1.3422,0.923598,
1.66411,2.08682,2.49726,2.89521,-3.00269,-2.6303,-2.27099,-1.92496,-1.59243,-1.27353,-0.96849,-0.677474,-0.400661,-0.13822,0.109686,0.342903,0.561281,0.764679,0.952965,1.12601,1.28371,1.42595,1.55263,1.66367,1.75899,1.83852,1.90221,1.95002,1.98191,1.99782,1.99782,1.98191,1.95002,1.90221,1.83852,1.75899,1.66367,1.55263,1.42595,1.28371,1.12601,0.952965,0.764679,0.561281,0.342903,0.109686,-0.13822,-0.400661,-0.677474,-0.96849,-1.27353,-1.59243,-1.92496,-2.27099,-2.6303,-3.00269,2.89521,2.49726,2.08682,1.66411,
2.39731,2.82416,-3.04452,-2.64258,-2.2534,-1.87719,-1.51417,-1.16452,-0.82848,-0.506193,-0.197873,0.0962955,0.376132,0.641463,0.892119,1.12794,1.34877,1.55447,1.7449,1.91993,2.07944,2.22332,2.35147,2.4638,2.56023,2.6407,2.70514,2.75351,2.78577,2.80187,2.80187,2.78577,2.75351,2.70514,2.6407,2.56023,2.4638,2.35147,2.22332,2.07944,1.91993,1.7449,1.55447,1.34877,1.12794,0.892119,0.641463,0.376132,0.0962955,-0.197873,-0.506193,-0.82848,-1.16452,-1.51417,-1.87719,-2.2534,-2.64258,-3.04452,2.82416,2.39731,
3.12298,-2.72918,-2.31058,-1.9046,-1.51148,-1.13142,-0.764639,-0.41134,-0.0717497,0.253972,0.565609,0.86297,1.14587,1.41413,1.66757,1.90603,2.12935,2.33739,2.52999,2.70703,2.86838,3.01392,-3.13962,-3.02598,-2.92842,-2.84701,-2.78181,-2.73287,-2.70022,-2.68394,-2.68394,-2.70022,-2.73287,-2.78181,-2.84701,-2.92842,-3.02598,-3.13962,3.01392,2.86838,2.70703,2.52999,2.33739,2.12935,1.90603,1.66757,1.41413,1.14587,0.86297,0.565609,0.253972,-0.0717497,-0.41134,-0.764639,-1.13142,-1.51148,-1.9046,-2.31058,-2.72918,3.12298,
-2.4423,-2.00706,-1.58431,-1.17428,-0.777172,-0.393222,-0.022642,0.334353,0.677531,1.00673,1.32172,1.62231,1.90831,2.17953,2.4358,2.67694,2.90278,3.11318,-2.9752,-2.79613,-2.63291,-2.48567,-2.35452,-2.23955,-2.14084,-2.05847,-1.9925,-1.94298,-1.90995,-1.89347,-1.89347,-1.90995,-1.94298,-1.9925,-2.05847,-2.14084,-2.23955,-2.35452,-2.48567,-2.63291,-2.79613,-2.9752,3.11318,2.90278,2.67694,2.4358,2.17953,1.90831,1.62231,1.32172,1.00673,0.677531,0.334353,-0.022642,-0.393222,-0.777172,-1.17428,-1.58431,-2.00706,-2.4423,
-1.73239,-1.2929,-0.865971,-0.451832,-0.0507088,0.337172,0.711586,1.07231,1.41914,1.75183,2.07022,2.37408,2.66321,2.93744,-3.08663,-2.84278,-2.61438,-2.40158,-2.20454,-2.02341,-1.8583,-1.70935,-1.57666,-1.46034,-1.36047,-1.27713,-1.21038,-1.16027,-1.12685,-1.11017,-1.11017,-1.12685,-1.16027,-1.21038,-1.27713,-1.36047,-1.46034,-1.57666,-1.70935,-1.8583,-2.02341,-2.20454,-2.40158,-2.61438,-2.84278,-3.08663,2.93744,2.66321,2.37408,2.07022,1.75183,1.41914,1.07231,0.711586,0.337172,-0.0507088,-0.451832,-0.865971,-1.2929,-1.73239,
-1.0307,-0.586932,-0.15579,0.262486,0.667664,1.05951,1.4378,1.8023,2.15279,2.48903,2.81084,3.11801,-2.87286,-2.59561,-2.33359,-2.087,-1.85601,-1.64079,-1.44149,-1.25826,-1.09124,-0.940546,-0.806304,-0.688612,-0.587562,-0.503234,-0.435692,-0.38499,-0.351168,-0.334294,-0.334294,-0.351168,-0.38499,-0.435692,-0.503234,-0.587562,-0.688612,-0.806304,-0.940546,-1.09124,-1.25826,-1.44149,-1.64079,-1.85601,-2.087,-2.33359,-2.59561,-2.87286,3.11801,2.81084,2.48903,2.15279,1.8023,1.4378,1.05951,0.667664,0.262486,-0.15579,-0.586932,-1.0307,
-0.337492,0.110594,0.54598,0.968427,1.37769,1.77354,2.15573,2.52404,2.87823,-3.06513,-2.73984,-2.42933,-2.13381,-1.85349,-1.58854,-1.33918,-1.10557,-0.88789,-0.6863,-0.500951,-0.331987,-0.179536,-0.0437176,0.0753609,0.177606,0.262935,0.33128,0.382586,0.416811,0.433887,0.433887,0.416811,0.382586,0.33128,0.262935,0.177606,0.0753609,-0.0437176,-0.179536,-0.331987,-0.500951,-0.6863,-0.88789,-1.10557,-1.33918,-1.58854,-1.85349,-2.13381,-2.42933,-2.73984,-3.06513,2.87823,2.52404,2.15573,1.77354,1.37769,0.968427,0.54598,0.110594,-0.337492,
0.346993,0.799422,1.23908,1.66573,2.07912,2.479,2.86514,-3.0459,-2.68798,-2.34453,-2.01574,-1.70186,-1.4031,-1.11966,-0.851765,-0.599592,-0.363334,-0.143166,0.0607432,0.248237,0.419168,0.573402,0.710816,0.8313,0.934755,1.0211,1.09026,1.14218,1.17681,1.19409,1.19409,1.17681,1.14218,1.09026,1.0211,0.934755,0.8313,0.710816,0.573402,0.419168,0.248237,0.0607432,-0.143166,-0.363334,-0.599592,-0.851765,-1.11966,-1.4031,-1.70186,-2.01574,-2.34453,-2.68798,-3.0459,2.86514,2.479,2.07912,1.66573,1.23908,0.799422,0.346993,
1.02249,1.47929,1.92326,2.35414,2.77167,-3.10756,-2.71746,-2.34144,-1.97975,-1.63262,-1.30032,-0.983031,-0.680993,-0.394424,-0.123534,0.131477,0.370415,0.593098,0.799353,0.989017,1.16194,1.31798,1.45701,1.57891,1.6836,1.77097,1.84095,1.89349,1.92853,1.94602,1.94602,1.92853,1.89349,1.84095,1.77097,1.6836,1.57891,1.45701,1.31798,1.16194,0.989017,0.799353,0.593098,0.370415,0.131477,-0.123534,-0.394424,-0.680993,-0.983031,-1.30032,-1.63262,-1.97975,-2.34144,-2.71746,-3.10756,2.77167,2.35414,1.92326,1.47929,1.02249,
1.68875,2.14994,2.59823,3.03337,-2.8281,-2.42006,-2.02595,-1.64603,-1.28054,-0.929733,-0.593866,-0.273136,0.0322089,0.321944,0.595855,0.853732,1.09538,1.3206,1.52923,1.72109,1.89602,2.05389,2.19456,2.3179,2.42382,2.51223,2.58305,2.63622,2.67168,2.68938,2.68938,2.67168,2.63622,2.58305,2.51223,2.42382,2.3179,2.19456,2.05389,1.89602,1.72109,1.52923,1.3206,1.09538,0.853732,0.595855,0.321944,0.0322089,-0.273136,-0.593866,-0.929733,-1.28054,-1.64603,-2.02595,-2.42006,-2.8281,3.03337,2.59823,2.14994,1.68875,
2.34548,2.81109,-3.01945,-2.58004,-2.15412,-1.74196,-1.34382,-0.95997,-0.590656,-0.236134,0.103328,0.427527,0.736207,1.02914,1.3061,1.56687,1.81125,2.03905,2.25007,2.44415,2.62112,2.78083,2.92315,3.04795,-3.12806,-3.0386,-2.96693,-2.91313,-2.87724,-2.85933,-2.85933,-2.87724,-2.91313,-2.96693,-3.0386,-3.12806,3.04795,2.92315,2.78083,2.62112,2.44415,2.25007,2.03905,1.81125,1.56687,1.3061,1.02914,0.736207,0.427527,0.103328,-0.236134,-0.590656,-0.95997,-1.34382,-1.74196,-2.15412,-2.58004,-3.01945,2.81109,2.34548,
