-137.739,-113.89,-90.6567,-68.0251,-45.9791,-24.5012,-3.57288,16.8246,36.7099,56.1008,75.0135,93.4627,111.46,129.017,146.139,162.833,179.102,-165.053,-149.633,-134.639,-120.073,-105.94,-92.2425,-78.9861,-66.1752,-53.8145,-41.909,-30.4634,-19.4824,-8.97044,1.06811,10.6292,19.7088,28.3034,36.4095,44.0238,51.1432,57.7649,63.8861,69.5045,74.6175,79.2229,83.3188,86.9029,89.9736,92.529,94.5673,96.087,97.0865,97.5642,97.5185,96.9481,95.8514,94.2269,92.0731,89.3884,86.1711,82.4196,78.1321,73.3065,67.9409,62.0329,55.5801,48.5797,41.0288,32.9239,24.2614,15.0371,5.24633,-5.11623,-16.0565,-27.581,-39.6974,-52.414,-65.7402,-79.6868,-94.2653,-109.489,-125.372,-141.929,-159.178,-177.135,164.183,144.76,124.582,103.64,81.9298,59.4569,36.2372,12.299,-12.3162,-37.5549,-63.3548,-89.6494,-116.374,-143.469,-170.889,161.402,133.426,105.191,76.6978,
-110.802,-86.9832,-63.7877,-41.1986,-19.1971,2.23673,23.1235,43.4839,63.3379,82.704,101.599,120.037,138.031,155.589,172.718,-170.577,-154.294,-138.434,-122.997,-107.985,-93.4023,-79.2529,-65.5413,-52.2724,-39.4512,-27.0828,-15.1723,-3.72443,7.25594,17.7643,27.7963,37.3479,46.4152,54.9945,63.0825,70.6759,77.7716,84.367,90.4594,96.0462,101.125,105.694,109.751,113.294,116.321,118.83,120.82,122.289,123.236,123.658,123.555,122.925,121.766,120.077,117.857,115.103,111.815,107.99,103.626,98.7227,93.2765,87.2856,80.7475,73.6595,66.0184,57.821,49.0634,39.7416,29.8509,19.386,8.34111,-3.29045,-15.516,-28.3439,-41.7834,-55.8447,-70.5393,-85.8797,-101.88,-118.553,-135.916,-153.983,-172.77,167.71,147.446,126.432,104.669,82.1652,58.9406,35.0263,10.4652,-14.6895,-40.3779,-66.5378,-93.1096,-120.041,-147.289,-174.825,157.37,129.303,100.973,
-84.2692,-60.4787,-37.3183,-14.7681,7.19337,28.5883,49.4394,69.7686,89.5969,108.943,127.825,146.256,164.248,-178.191,-161.055,-144.341,-128.047,-112.174,-96.7241,-81.7001,-67.1061,-52.9467,-39.227,-25.952,-13.127,-0.757386,11.1519,22.5958,33.5696,44.0687,54.0888,63.6259,72.6761,81.2359,89.3018,96.8708,103.94,110.506,116.567,122.12,127.164,131.695,135.712,139.213,142.195,144.659,146.601,148.02,148.914,149.282,149.123,148.435,147.216,145.465,143.181,140.361,137.004,133.109,128.673,123.695,118.172,112.102,105.482,98.3103,90.5832,82.2974,73.4491,64.0341,54.0479,43.4851,32.3399,20.6059,8.27575,-4.65869,-18.2064,-32.3774,-47.1826,-62.6339,-78.7442,-95.5268,-112.996,-131.165,-150.046,-169.652,170.011,148.94,127.138,104.618,81.402,57.5235,33.0255,7.95947,-17.6177,-43.6484,-70.0781,-96.8597,-123.956,-151.339,-178.995,153.084,124.895,
-58.1439,-34.3807,-11.2529,11.262,33.188,54.5493,75.37,95.6735,115.481,134.813,153.685,172.111,-169.898,-152.334,-135.193,-118.471,-102.169,-86.2876,-70.8295,-55.7983,-41.1986,-27.0352,-13.3134,-0.0385432,12.784,25.1489,37.051,48.4852,59.447,69.9317,79.9351,89.4531,98.4821,107.018,115.059,122.6,129.639,136.174,142.201,147.719,152.725,157.217,161.193,164.651,167.589,170.006,171.9,173.27,174.113,174.428,174.214,173.469,172.191,170.38,168.033,165.15,161.727,157.764,153.258,148.208,142.611,136.465,129.767,122.515,114.706,106.336,97.4004,87.8964,77.8189,67.1626,55.9219,44.0902,31.6605,18.6249,4.97454,-9.30006,-24.2093,-39.7645,-55.9775,-72.8605,-90.4261,-108.686,-127.651,-147.33,-167.727,171.158,149.331,126.808,103.613,79.7797,55.3504,30.3747,4.90578,-21.0032,-47.3026,-73.9499,-100.911,-128.162,-155.69,176.513,148.444,
-32.4338,-8.69685,14.4007,36.8841,58.7791,80.1118,100.908,121.19,140.982,160.303,179.168,-162.409,-144.418,-126.852,-109.706,-92.9801,-76.6732,-60.7874,-45.326,-30.2929,-15.6929,-1.53117,12.1869,25.4559,38.2704,50.6249,62.5144,73.9339,84.8787,95.3443,105.326,114.821,123.825,132.334,140.346,147.856,154.863,161.364,167.356,172.836,177.803,-177.745,-173.812,-170.397,-167.504,-165.133,-163.288,-161.968,-161.176,-160.914,-161.182,-161.983,-163.318,-165.188,-167.595,-170.541,-174.028,-178.057,177.37,172.25,166.582,160.363,153.59,146.261,138.372,129.921,120.902,111.313,101.148,90.403,79.0713,67.1468,54.6228,41.4915,27.7445,13.3728,-1.63347,-17.2848,-33.592,-50.5662,-68.2183,-86.5584,-105.595,-125.334,-145.778,-166.924,171.237,148.723,125.558,101.777,77.4198,52.5339,27.1686,1.37283,-24.8082,-51.3358,-78.1791,-105.316,-132.734,-160.426,171.606,
-7.15027,16.5615,39.6315,62.0871,83.9559,105.265,126.041,146.309,166.089,-174.598,-155.737,-137.316,-119.324,-101.756,-84.6091,-67.8809,-51.5726,-35.6866,-20.2264,-5.19621,9.39896,23.5538,37.263,50.5208,63.322,75.6612,87.5332,98.9333,109.857,120.299,130.256,139.724,148.699,157.178,165.158,172.635,179.607,-173.929,-167.975,-162.534,-157.607,-153.197,-149.307,-145.937,-143.089,-140.766,-138.969,-137.699,-136.958,-136.748,-137.07,-137.926,-139.318,-141.246,-143.713,-146.72,-150.269,-154.363,-159.002,-164.189,-169.926,-176.216,176.938,169.535,161.57,153.04,143.942,134.271,124.023,113.193,101.774,89.7619,77.1487,63.9274,50.09,35.6278,20.5319,4.79243,-11.6003,-28.6561,-46.3844,-64.7934,-83.8897,-103.677,-124.156,-145.32,-167.159,170.345,147.218,123.493,99.2103,74.4123,49.1452,23.454,-2.62007,-29.0415,-55.782,-82.821,-110.146,-137.75,-165.634,
17.6923,41.38,64.4252,86.857,108.705,129.996,150.758,171.014,-169.212,-149.904,-131.045,-112.623,-94.6312,-77.0626,-59.9147,-43.187,-26.8804,-10.9978,4.45722,19.4801,34.0659,48.2093,61.9048,75.1469,87.9302,100.25,112.1,123.476,134.374,144.789,154.718,164.155,173.099,-178.455,-170.51,-163.069,-156.134,-149.708,-143.794,-138.394,-133.509,-129.143,-125.296,-121.972,-119.171,-116.896,-115.147,-113.928,-113.238,-113.081,-113.457,-114.368,-115.815,-117.801,-120.327,-123.394,-127.005,-131.161,-135.865,-141.118,-146.923,-153.282,-160.198,-167.673,-175.712,175.683,166.508,156.759,146.431,135.52,124.019,111.923,99.2261,85.9203,71.9985,57.4527,42.2743,26.4548,9.9853,-7.14268,-24.937,-43.4042,-62.549,-82.3731,-102.875,-124.047,-145.877,-168.346,168.571,144.907,120.698,95.9849,70.8105,45.2155,19.2379,-7.08961,-33.7407,-60.6959,-87.9424,-115.474,-143.288,
42.0763,65.7413,88.7648,111.177,133.009,154.288,175.041,-164.708,-144.937,-125.629,-106.769,-88.3466,-70.3532,-52.7841,-35.637,-18.9116,-2.60931,13.2669,28.7133,43.7253,58.2979,72.4258,86.1036,99.3259,112.087,124.383,136.208,147.557,158.426,168.81,178.707,-171.889,-162.98,-154.57,-146.662,-139.259,-132.364,-125.978,-120.106,-114.748,-109.907,-105.585,-101.784,-98.5062,-95.753,-93.5261,-91.8274,-90.6583,-90.0206,-89.9158,-90.3456,-91.3114,-92.8151,-94.8581,-97.4423,-100.569,-104.241,-108.459,-113.226,-118.544,-124.415,-130.841,-137.826,-145.372,-153.482,-162.159,-171.408,178.767,168.363,157.374,145.795,133.62,120.844,107.459,93.459,78.836,63.5826,47.6908,31.1531,13.9621,-3.88845,-22.4036,-41.5863,-61.4365,-81.9508,-103.121,-124.934,-147.369,-170.404,165.994,141.859,117.228,92.1405,66.6341,40.7436,14.4993,-12.0742,-38.9579,-66.139,-93.6102,-121.369,
65.9817,89.6259,112.631,135.03,156.851,178.124,-161.126,-140.875,-121.102,-101.791,-82.9269,-64.5009,-46.5052,-28.9354,-11.7896,4.93222,21.2284,37.0959,52.531,67.5291,82.0853,96.1945,109.851,123.05,135.787,148.055,159.851,171.17,-177.993,-167.642,-157.78,-148.412,-139.54,-131.169,-123.3,-115.938,-109.084,-102.741,-96.9114,-91.5977,-86.802,-82.5262,-78.7723,-75.5422,-72.8376,-70.6603,-69.0119,-67.8942,-67.3088,-67.2572,-67.7411,-68.7621,-70.3219,-72.4221,-75.0645,-78.2507,-81.9828,-86.2625,-91.0921,-96.4736,-102.409,-108.902,-115.954,-123.568,-131.747,-140.496,-149.816,-159.713,-170.191,178.746,167.093,154.843,141.993,128.534,114.461,99.7678,84.4461,68.4898,51.892,34.6468,16.7493,-1.80426,-21.0151,-40.882,-61.3999,-82.5599,-104.348,-126.745,-149.728,-173.266,162.671,138.119,113.113,87.6886,61.8769,35.7065,9.20067,-17.6222,-44.749,-72.1715,-99.8858,
89.387,113.013,136.005,158.395,-179.788,-158.515,-137.761,-117.504,-97.7239,-78.4047,-59.5339,-41.1019,-23.1022,-5.53084,11.6138,28.3315,44.6205,60.4779,75.8999,90.882,105.42,119.507,133.141,146.314,159.022,171.261,-176.975,-165.689,-154.887,-144.571,-134.747,-125.417,-116.585,-108.254,-100.427,-93.1071,-86.2965,-79.9979,-74.2136,-68.9459,-64.1968,-59.9686,-56.263,-53.0819,-50.4271,-48.3005,-46.7035,-45.6381,-45.1057,-45.108,-45.6466,-46.7232,-48.3395,-50.497,-53.1977,-56.4431,-60.2354,-64.5763,-69.4679,-74.9125,-80.9123,-87.4699,-94.5878,-102.269,-110.516,-119.333,-128.723,-138.69,-149.238,-160.372,-172.096,175.584,162.664,149.137,134.997,120.239,104.856,88.8419,72.1919,54.9008,36.9649,18.3818,-0.848386,-20.7232,-41.2369,-62.3795,-84.1373,-106.492,-129.419,-152.894,-176.886,158.638,133.709,108.36,82.62,56.5154,30.0686,3.29757,-23.7843,-51.1679,-78.8478,
112.27,135.881,158.865,-178.748,-156.928,-135.648,-114.883,-94.6137,-74.8205,-55.4887,-36.6066,-18.1654,-0.159264,17.4154,34.5599,51.2739,67.5557,83.4024,98.8103,113.775,128.293,142.357,155.965,169.111,-178.211,-166.004,-154.274,-143.023,-132.258,-121.981,-112.196,-102.906,-94.1161,-85.8278,-78.0445,-70.7689,-64.0035,-57.751,-52.0136,-46.7935,-42.0928,-37.9136,-34.2577,-31.1271,-28.5235,-26.4487,-24.9043,-23.8921,-23.4137,-23.4708,-24.0649,-25.1978,-26.871,-29.0864,-31.8457,-35.1506,-39.003,-43.405,-48.3585,-53.8658,-59.9291,-66.5509,-73.7338,-81.4807,-89.7944,-98.6782,-108.136,-118.17,-128.786,-139.988,-151.779,-164.165,-177.151,169.258,155.057,140.24,124.802,108.738,92.0434,74.7142,56.7479,38.1435,18.9019,-0.973323,-21.4756,-42.595,-64.3175,-86.6254,-109.497,-132.908,-156.83,178.766,153.91,128.631,102.957,76.9114,50.5164,23.7894,-3.25561,-30.6086,-58.2628,
134.61,158.211,-178.808,-156.417,-134.586,-113.292,-92.5098,-72.2212,-52.4088,-33.0589,-14.1608,4.29338,22.3091,39.8895,57.0358,73.7474,90.0227,105.859,121.253,136.2,150.697,164.738,178.319,-168.565,-155.918,-143.745,-132.05,-120.836,-110.109,-99.8724,-90.1287,-80.8819,-72.1351,-63.8913,-56.1534,-48.924,-42.2058,-36.0012,-30.3123,-25.1415,-20.4909,-16.3623,-12.7578,-9.67909,-7.1281,-5.10651,-3.61604,-2.65836,-2.23513,-2.34798,-2.99858,-4.18857,-5.91964,-8.1935,-11.0119,-14.3767,-18.2896,-22.7528,-27.7682,-33.338,-39.4644,-46.15,-53.3971,-61.2087,-69.5875,-78.5367,-88.0596,-98.1597,-108.841,-120.107,-131.962,-144.411,-157.458,-171.108,174.635,159.765,144.278,128.17,111.438,94.0778,76.0886,57.4702,38.2245,18.3557,-2.12915,-23.22,-44.9033,-67.1623,-89.9766,-113.323,-137.177,-161.511,173.701,148.488,122.874,96.8814,70.5321,43.8428,16.8279,-10.5017,-38.1379,
156.387,179.983,-157.033,-134.629,-112.781,-91.4641,-70.6574,-50.3428,-30.5048,-11.1311,7.78808,26.2599,44.2891,61.8785,79.0292,95.7405,112.011,127.838,143.219,158.149,172.625,-173.359,-159.805,-146.718,-134.103,-121.964,-110.306,-99.1309,-88.4439,-78.2483,-68.5475,-59.3447,-50.643,-42.4455,-34.7547,-27.5734,-20.904,-14.749,-9.1105,-3.99074,0.608233,4.68446,8.23603,11.2611,13.7579,15.7248,17.1599,18.0616,18.4284,18.2584,17.5502,16.302,14.5121,12.1788,9.30049,5.87524,1.90121,-2.62353,-7.70101,-13.3333,-19.5228,-26.2716,-33.5825,-41.4579,-49.9007,-58.9138,-68.5005,-78.664,-89.4079,-100.736,-112.652,-125.16,-138.264,-151.968,-166.277,178.806,163.276,147.131,130.367,112.983,94.9782,76.3526,57.1093,37.2529,16.7907,-4.26724,-25.9081,-48.116,-70.8721,-94.1554,-117.943,-142.21,-166.932,167.916,142.358,116.414,90.1054,63.4485,36.458,9.14567,-18.4789,
177.583,-158.82,-135.824,-113.402,-91.5276,-70.1806,-49.3415,-28.9937,-9.12349,10.2802,29.2261,47.7205,65.7676,83.37,100.528,117.243,133.511,149.331,164.7,179.614,-165.93,-151.937,-138.409,-125.353,-112.77,-100.666,-89.0447,-77.9091,-67.263,-57.11,-47.4532,-38.2958,-29.6407,-21.4909,-13.8488,-6.7172,-0.0983697,6.00534,11.5917,16.6587,21.2042,25.2263,28.7231,31.6929,34.1338,36.0442,37.4223,38.2665,38.5752,38.3467,37.5794,36.2716,34.4217,32.028,29.0887,25.602,21.5662,16.9793,11.8393,6.14421,-0.108219,-6.92026,-14.2943,-22.2329,-30.7387,-39.8145,-49.4634,-59.6884,-70.4927,-81.8799,-93.8534,-106.417,-119.574,-133.328,-147.683,-162.643,-178.209,165.614,148.825,131.423,113.408,94.7819,75.5468,55.7082,35.2733,14.2519,-7.34374,-29.4989,-52.1963,-75.4167,-99.139,-123.341,-148.001,-173.094,161.399,135.5,109.227,82.5983,55.6274,28.3273,0.708577,
-161.817,-138.212,-115.197,-92.7469,-70.8392,-49.4544,-28.5753,-8.1872,11.7219,31.1619,50.1403,68.6626,86.7327,104.353,121.523,138.243,154.513,170.328,-174.312,-159.412,-144.974,-131.002,-117.501,-104.473,-91.9227,-79.8536,-68.2691,-57.173,-46.5684,-36.4586,-26.8468,-17.7359,-9.12861,-1.02778,6.56407,13.6445,20.2112,26.2618,31.7944,36.8067,41.2969,45.263,48.7032,51.6158,53.9989,55.851,57.1703,57.9552,58.2041,57.9153,57.0873,55.7184,53.807,51.3514,48.3499,44.8008,40.7022,36.0524,30.8493,25.091,18.7753,11.9001,4.46312,-3.53812,-12.1061,-21.2435,-30.953,-41.2376,-52.1002,-63.544,-75.572,-88.1875,-101.394,-115.194,-129.59,-144.587,-160.185,-176.388,166.804,149.391,131.372,112.75,93.5286,73.7124,53.3089,32.3273,10.7791,-11.3221,-33.9605,-57.1186,-80.7773,-104.917,-129.516,-154.555,179.987,154.13,127.89,101.285,74.3298,47.0376,19.42,
-141.824,-118.203,-95.1614,-72.6759,-50.7268,-29.2966,-8.37014,12.0651,32.0198,51.5023,70.5192,89.0752,107.173,124.816,142.003,158.734,175.008,-169.177,-153.824,-138.934,-124.512,-110.561,-97.0834,-84.0833,-71.5639,-59.5288,-47.9812,-36.9243,-26.3613,-16.2952,-6.72893,2.33478,10.8932,18.9439,26.4843,33.512,40.025,46.0209,51.4978,56.4537,60.8866,64.7948,68.1764,71.0297,73.353,75.1447,76.4031,77.1267,77.3138,76.9628,76.0723,74.6405,72.6659,70.1469,67.0817,63.4688,59.3063,54.5925,49.3254,43.5033,37.124,30.1856,22.6858,14.6223,5.99288,-3.20498,-12.9738,-23.3162,-34.2349,-45.7326,-57.8121,-70.4762,-83.7277,-97.5692,-112.003,-127.032,-142.657,-158.88,-175.701,166.879,148.862,130.25,111.047,91.2574,70.8887,49.9496,28.4508,6.40458,-16.1746,-39.271,-62.8675,-86.9459,-111.487,-136.473,-161.885,172.296,146.086,119.502,92.5598,65.2718,37.6513,
-122.447,-98.8022,-75.7256,-53.1971,-31.1989,-9.716,11.2646,31.7538,51.7604,71.2917,90.3529,108.948,127.08,144.75,161.958,178.705,-165.012,-149.194,-133.842,-118.961,-104.551,-90.6172,-77.1614,-64.1869,-51.697,-39.6946,-28.1829,-17.1647,-6.64297,3.37951,12.9,21.916,30.425,38.4245,45.9122,52.886,59.3437,65.2833,70.7028,75.6003,79.974,83.8221,87.1429,89.9348,92.1961,93.9251,95.1204,95.7804,95.9034,95.4881,94.5329,93.0362,90.9964,88.4121,85.2816,81.6033,77.3755,72.5965,67.2645,61.3778,54.9344,47.9324,40.3697,32.2444,23.5542,14.2968,4.47013,-5.92832,-16.9009,-28.45,-40.5781,-53.2875,-66.5805,-80.4592,-94.9257,-109.982,-125.628,-141.866,-158.696,-176.116,165.873,147.276,128.095,108.336,88.0051,67.1108,45.6628,23.6724,1.15245,-21.8829,-45.4182,-69.4371,-93.9228,-118.858,-144.226,-170.008,163.81,137.245,110.312,83.0257,55.3989,
-103.691,-80.0143,-56.8952,-34.3161,-12.2618,9.28052,30.3218,50.8711,70.9358,90.5216,109.633,128.273,146.444,164.147,-178.618,-161.851,-145.554,-129.728,-114.374,-99.4963,-85.096,-71.1759,-57.7388,-44.7875,-32.3248,-20.3534,-8.87602,2.10458,12.5858,22.5651,32.0399,41.008,49.4669,57.4145,64.8487,71.7673,78.1683,84.0499,89.4102,94.2474,98.5598,102.346,105.603,108.331,110.528,112.192,113.322,113.916,113.972,113.49,112.468,110.904,108.797,106.145,102.947,99.2017,94.907,90.0614,84.6633,78.711,72.2027,65.1368,57.5112,49.3242,40.5738,31.258,21.3747,10.922,-0.102367,-11.7003,-23.8739,-36.6252,-49.9559,-63.8678,-78.3624,-93.4409,-109.104,-125.352,-142.185,-159.602,-177.601,163.82,144.666,124.941,104.651,83.8035,62.4077,40.4737,18.013,-4.96185,-28.437,-52.3978,-76.8292,-101.715,-127.04,-152.789,-178.944,154.508,127.583,100.296,72.6596,
-85.559,-61.8424,-38.6733,-16.0367,6.08029,27.6883,48.7962,69.4113,89.5395,109.185,128.352,147.043,165.259,-177,-159.733,-142.941,-126.624,-110.785,-95.4255,-80.5467,-66.1513,-52.2414,-38.8197,-25.8884,-13.4501,-1.50727,9.93765,20.8823,31.3242,41.2611,50.6908,59.611,68.0198,75.915,83.2947,90.157,96.5,102.322,107.621,112.396,116.645,120.366,123.559,126.22,128.35,129.946,131.007,131.532,131.52,130.968,129.876,128.242,126.065,123.344,120.076,116.261,111.898,106.984,101.518,95.4994,88.9255,81.7951,74.1065,65.858,57.0479,47.6745,37.7361,27.2308,16.1569,4.51273,-7.70342,-20.4931,-33.8578,-47.7988,-62.3171,-77.4135,-93.0885,-109.342,-126.174,-143.582,-161.565,179.879,160.755,141.067,120.82,100.021,78.6787,56.8016,34.4,11.4852,-11.9307,-35.8346,-60.2129,-85.0513,-110.335,-136.05,-162.181,171.287,144.368,117.078,89.4307,
-68.0511,-44.2871,-21.0611,1.63951,23.8251,45.5042,66.684,87.37,107.567,127.278,146.506,165.252,-176.483,-158.698,-141.393,-124.57,-108.23,-92.3727,-77.0012,-62.1169,-47.7218,-33.818,-20.4075,-7.49265,4.92444,16.8416,28.2565,39.1672,49.5715,59.4673,68.8527,77.7257,86.0844,93.9269,101.252,108.057,114.34,120.101,125.338,130.048,134.231,137.886,141.01,143.602,145.662,147.187,148.177,148.63,148.545,147.921,146.756,145.049,142.8,140.006,136.666,132.78,128.345,123.361,117.827,111.74,105.099,97.9036,90.1516,81.8418,72.9726,63.5426,53.5504,42.9944,31.8732,20.1855,7.92991,-4.89477,-18.2896,-32.2555,-46.7932,-61.9031,-77.5853,-93.8395,-110.665,-128.06,-146.024,-164.553,176.356,156.708,136.506,115.758,94.4696,72.6499,50.3075,27.4522,4.09481,-19.7531,-44.0794,-68.8711,-94.1151,-119.798,-145.905,-172.422,160.665,133.37,105.71,
-51.1663,-27.3475,-4.05806,18.7123,40.9718,62.727,83.9832,104.745,125.015,144.795,164.088,-177.105,-158.785,-140.951,-123.604,-106.745,-90.375,-74.4949,-59.1065,-44.2116,-29.812,-15.9094,-2.50591,10.3966,22.7963,34.6911,46.0791,56.9584,67.3272,77.1837,86.5261,95.3526,103.662,111.452,118.721,125.468,131.691,137.39,142.562,147.206,151.321,154.905,157.958,160.479,162.465,163.916,164.831,165.209,165.048,164.348,163.107,161.324,158.999,156.129,152.715,148.754,144.247,139.19,133.585,127.428,120.72,113.458,105.643,97.2718,88.3441,78.8585,68.8139,58.2091,47.043,35.3145,23.0227,10.1665,-3.25459,-17.2413,-31.794,-46.9129,-62.5978,-78.8481,-95.6631,-113.041,-130.981,-149.48,-168.534,171.859,151.705,131.008,109.775,88.0132,65.7299,42.9337,19.6342,-4.1585,-28.4336,-53.1795,-78.3842,-104.035,-130.119,-156.622,176.469,149.17,121.495,
-34.9014,-11.0212,12.3376,35.1828,57.5207,79.3562,100.693,121.534,141.881,161.735,-178.903,-160.032,-141.652,-123.765,-106.371,-89.4702,-73.065,-57.1564,-41.7459,-26.8352,-12.4258,1.48043,14.8818,27.7766,40.163,52.0393,63.4038,74.2549,84.5909,94.4102,103.711,112.493,120.753,128.49,135.704,142.393,148.555,154.189,159.295,163.87,167.915,171.427,174.406,176.851,178.761,-179.866,-179.029,-178.731,-178.971,-179.751,178.928,177.066,174.661,171.712,168.22,164.182,159.598,154.467,148.789,142.561,135.784,128.456,120.576,112.144,103.158,93.6184,83.523,72.8714,61.6628,49.8964,37.5716,24.6877,11.2442,-2.75916,-17.3225,-32.4459,-48.129,-64.3711,-81.1714,-98.5286,-116.441,-134.906,-153.922,-173.484,166.411,145.767,124.591,102.887,80.6624,57.9251,34.6829,10.9448,-13.2798,-37.9805,-63.1464,-88.7659,-114.827,-141.316,-168.221,164.474,136.784,
