-35.0676	-35.8962	-32.948	-29.1161	-26.4564	-24.4774	-22.9287	-21.6889	-20.6962	-19.9205	-19.3516	-18.9946	-18.8687	-19.0089	-19.4707	-20.3378	-21.7237	-23.6985	-25.6715	-24.9512	-21.6579	-18.4336	-15.847	-13.8514	-12.3627	-11.3323	-10.7485	-10.6367	-11.0701	-12.2007	-14.3489	-18.2547	-24.2462	-19.4485	-13.8381	-10.4032	-8.1821	-6.74673	-5.8726	-5.39908	-5.17278	-5.04076	-4.89718	-4.7468	-4.69968	-4.87465	-5.24812	-5.44805	-4.79702	-3.19364	-1.34653	0.155914	1.07035	1.29725	0.749309	-0.720685	-3.4122	-8.03437	-16.5802	-18.3202	-14.0149	-15.2848	-27.2092	-15.5267	-8.43285	-5.45219	-4.7345	-5.99523	-8.66436	-7.59713	-3.55002	-1.07337	-0.459567	-1.84243	-5.79105	-7.01433	-1.04068	2.6988	4.51282	4.94303	4.28018	2.89372	1.5691	1.04198	0.838607	0.365874	0.474557	2.23972	4.34527	5.50161	5.25357	3.17531	-1.66807	-5.00302	0.646875	3.30037	3.02052	-0.768573	-4.75483	3.70055	8.36731	10.6055	11.184	10.245	7.50559	1.84628	-8.59086	-2.77518	-2.37762	-5.28638	5.67236	12.2698	16.3407	18.9353	20.4552	21.0626	20.7836	19.5066	16.8585	11.5685	-10.2564	9.88875	15.6936	18.4268	19.7546	20.1649	19.8538	18.9001	17.3138	15.0434	11.951	7.72349	1.52728	-10.632	-11.9627	-6.18281	-6.25535	-9.44319	-12.542	-7.71112	-3.68546	-1.43276	-0.341987	-0.10097	-0.56574	-1.69042	-3.51309	-6.19068	-10.1482	-16.7874	-31.0006	-18.4362	-13.8833	-11.8623	-11.0092	-10.8693	-11.2249	-11.9369	-12.8834	-13.9243	-14.8884	-15.608	-16.0072	-16.1498	-16.1752	-16.2078	-16.3248	-16.5648	-16.9442	-17.4688	-18.1415	-18.9668	-19.9547	-21.1247	-22.5133	-24.1865	-26.2692	-29.0195	-32.9701	-36.0602	-35.1395	
-31.1096	-30.8231	-30.0213	-28.8982	-27.6887	-26.5435	-25.5253	-24.6514	-23.9213	-23.3291	-22.8681	-22.5312	-22.3093	-22.186	-22.1248	-22.0382	-21.7403	-20.9875	-19.7317	-18.207	-16.6666	-15.2521	-14.0295	-13.0356	-12.3001	-11.8576	-11.7569	-12.0736	-12.9364	-14.591	-17.6033	-23.7658	-28.3156	-18.1999	-13.2302	-10.1077	-7.96511	-6.46083	-5.41648	-4.71664	-4.27631	-4.03642	-3.97354	-4.10843	-4.49279	-5.14853	-5.90197	-6.11637	-5.06245	-3.1172	-1.17913	0.294882	1.16446	1.37774	0.879498	-0.42822	-2.72233	-6.30656	-11.4874	-16.1019	-16.5545	-19.5903	-33.3643	-14.2846	-8.67368	-6.21744	-5.79242	-7.02088	-8.11459	-5.52208	-2.20513	-0.321953	-0.0894343	-1.82145	-6.4857	-7.84089	-1.07534	2.72658	4.5144	4.89707	4.16764	2.69586	1.31948	0.853942	0.766996	0.396772	0.54666	2.27189	4.34418	5.49317	5.25357	3.20225	-1.54996	-4.84125	0.64919	3.29343	3.01815	-0.829668	-5.55445	3.44806	8.23681	10.5218	11.1299	10.2169	7.50125	1.80729	-10.9017	-3.25094	-2.20525	-4.69455	5.35529	11.9676	16.0793	18.7148	20.2825	20.9576	20.7917	19.7377	17.6374	14.2965	11.0932	12.9858	16.2873	18.4371	19.5613	19.8877	19.5465	18.5978	17.0515	14.8697	11.9513	8.07992	2.75541	-5.62712	-28.2956	-10.7518	-8.40239	-7.84103	-6.15852	-3.67863	-1.67929	-0.45015	0.0594412	-0.0753513	-0.814419	-2.16574	-4.20414	-7.12662	-11.4362	-18.775	-27.9173	-17.4898	-13.8662	-12.2681	-11.7313	-11.907	-12.6382	-13.8448	-15.4718	-17.43	-19.4754	-21.0356	-21.4446	-20.8638	-20.0218	-19.3313	-18.902	-18.735	-18.8053	-19.0869	-19.5592	-20.2086	-21.0289	-22.0218	-23.1969	-24.5718	-26.1647	-27.9611	-29.7995	-31.1965	-31.6774	
-39.1816	-39.1056	-38.8857	-38.5328	-38.0265	-37.2911	-36.2288	-34.7808	-32.9551	-30.847	-28.6205	-26.4259	-24.3535	-22.4436	-20.7099	-19.1542	-17.7745	-16.5687	-15.536	-14.6775	-13.9969	-13.5003	-13.1972	-13.1007	-13.2289	-13.6072	-14.2733	-15.2865	-16.7502	-18.8649	-22.0668	-27.2688	-24.3366	-18.8401	-14.7873	-11.6564	-9.15836	-7.14199	-5.52824	-4.27713	-3.37206	-2.81216	-2.60721	-2.76983	-3.29398	-4.0906	-4.83973	-4.91234	-3.94863	-2.4259	-0.978228	0.0792656	0.635073	0.642349	0.0603639	-1.1652	-3.10315	-5.80844	-9.21445	-12.9703	-17.2084	-26.5289	-21.0657	-12.702	-8.88249	-7.27041	-7.27775	-8.04912	-6.95681	-3.76717	-1.09844	0.251569	0.100739	-2.00117	-7.43376	-8.40546	-1.05495	2.71953	4.45507	4.78602	3.99788	2.45746	1.04877	0.654859	0.683688	0.41821	0.619589	2.30979	4.34562	5.48477	5.25357	3.23226	-1.4207	-4.68848	0.629528	3.26773	3.00716	-0.857617	-6.49484	3.09472	8.02095	10.3612	11.0121	10.154	7.53642	2.06946	-11.778	-4.42286	-2.43684	-3.90112	4.80022	11.2971	15.4243	18.1048	19.7488	20.555	20.6252	20.0212	18.834	17.3537	16.3394	16.5619	17.5893	18.5621	19.0983	19.1145	18.6124	17.6041	16.0899	14.0509	11.4419	8.17706	4.09956	-1.07593	-7.52341	-10.6167	-7.43559	-4.66542	-2.7019	-1.33115	-0.484838	-0.133961	-0.25716	-0.841466	-1.88849	-3.42254	-5.50463	-8.26324	-11.9763	-17.3544	-26.9342	-25.0645	-20.623	-18.5664	-17.9257	-18.2071	-19.2061	-20.8434	-23.0943	-25.9998	-30.3689	-32.4105	-27.1827	-24.8068	-23.4356	-22.6436	-22.2526	-22.1651	-22.3209	-22.6802	-23.2165	-23.9123	-24.7571	-25.7468	-26.8819	-28.1653	-29.5951	-31.1432	-32.701	-33.9793	-34.4993	
-31.5865	-31.4669	-31.1102	-30.5253	-29.7319	-28.762	-27.6562	-26.4564	-25.2012	-23.9236	-22.6511	-21.4066	-20.2099	-19.0784	-18.0278	-17.073	-16.2285	-15.5092	-14.9307	-14.5109	-14.2702	-14.2327	-14.4284	-14.8948	-15.6803	-16.8485	-18.4847	-20.7019	-23.6357	-27.3726	-31.5236	-32.7729	-27.4347	-21.3564	-16.5455	-12.695	-9.57196	-7.04047	-5.01788	-3.45313	-2.3155	-1.5874	-1.25731	-1.30822	-1.69299	-2.28433	-2.81141	-2.91342	-2.45323	-1.69086	-0.993998	-0.597513	-0.60542	-1.04873	-1.91474	-3.15035	-4.66588	-6.38346	-8.35563	-10.9124	-14.7341	-18.734	-15.1454	-11.0606	-8.99413	-8.54332	-9.12776	-8.65292	-5.62582	-2.41367	-0.268739	0.622329	0.0967162	-2.40214	-8.68599	-8.51003	-0.98034	2.67707	4.33419	4.60843	3.76897	2.17791	0.759967	0.448571	0.591322	0.431892	0.693332	2.3529	4.34942	5.47639	5.25357	3.26521	-1.28115	-4.54178	0.588683	3.22327	2.98716	-0.851111	-7.58066	2.63492	7.71844	10.1238	10.8311	10.056	7.60321	2.57298	-9.60582	-6.60123	-3.10746	-3.13108	4.06983	10.2657	14.3666	17.094	18.8432	19.836	20.2201	20.1254	19.7065	19.1722	18.7542	18.5812	18.5801	18.5596	18.3503	17.8529	17.0223	15.8436	14.3175	12.4524	10.2609	7.75786	4.96769	1.97333	-0.881184	-2.65537	-2.63831	-1.68461	-0.746332	-0.149695	0.051639	-0.12602	-0.653608	-1.50253	-2.64651	-4.06049	-5.71895	-7.59422	-9.6551	-11.8647	-14.1744	-16.5083	-18.7269	-20.5736	-21.7094	-21.9782	-21.5954	-20.9356	-20.2789	-19.7631	-19.4359	-19.3037	-19.3566	-19.5797	-19.9575	-20.4754	-21.1209	-21.8831	-22.7533	-23.725	-24.7939	-25.9588	-27.2218	-28.5894	-30.0732	-31.6888	-33.4497	-35.34	-37.2264	-38.7122	-39.273	
-30.0415	-29.9654	-29.7383	-29.3649	-28.8541	-28.2202	-27.4828	-26.6655	-25.7941	-24.8936	-23.9871	-23.0944	-22.2321	-21.4136	-20.6499	-19.9501	-19.3221	-18.7737	-18.3131	-17.95	-17.6956	-17.5638	-17.5701	-17.7309	-18.0613	-18.5699	-19.2486	-20.0543	-20.8738	-21.467	-21.4173	-20.2944	-18.128	-15.4187	-12.6342	-10.0207	-7.67958	-5.6476	-3.93708	-2.55185	-1.49316	-0.7606	-0.349405	-0.243411	-0.401385	-0.737182	-1.10838	-1.35526	-1.40988	-1.37134	-1.44291	-1.8206	-2.63646	-3.92557	-5.52741	-6.9272	-7.57409	-7.74969	-8.24308	-9.59549	-11.7904	-13.0177	-11.3716	-9.49271	-8.93679	-9.91829	-11.2546	-8.70759	-4.51729	-1.47376	0.272776	0.782566	-0.0996257	-3.0233	-10.2268	-8.12022	-0.869602	2.59583	4.15145	4.36428	3.48088	1.85852	0.457158	0.238964	0.492503	0.439658	0.768032	2.40073	4.35541	5.46798	5.25357	3.30102	-1.13219	-4.39807	0.527591	3.16001	2.95734	-0.812246	-8.79415	2.06289	7.32835	9.80977	10.587	9.92023	7.68578	3.2186	-6.2852	-10.1565	-4.17198	-2.51651	3.24983	8.89545	12.8984	15.669	17.5526	18.7766	19.5047	19.8678	19.9738	19.9034	19.7006	19.3685	18.8804	18.1992	17.2943	16.1531	14.7866	13.2334	11.5587	9.84216	8.15237	6.5245	4.96954	3.5198	2.27369	1.37159	0.869735	0.651504	0.518163	0.316917	-0.025082	-0.521927	-1.15542	-1.89464	-2.70962	-3.57966	-4.49501	-5.452	-6.44301	-7.44449	-8.40695	-9.25541	-9.91094	-10.3309	-10.5375	-10.6059	-10.6248	-10.6663	-10.7774	-10.9832	-11.2944	-11.7126	-12.2345	-12.8542	-13.5642	-14.3567	-15.2236	-16.1566	-17.1473	-18.1872	-19.2672	-20.3775	-21.5066	-22.6405	-23.7609	-24.8426	-25.8506	-26.7372	-27.4425	-27.9016	-28.0615	
-36.037	-36.0417	-36.0562	-36.0794	-36.1041	-36.1075	-36.0418	-35.8316	-35.3947	-34.684	-33.7115	-32.5265	-31.1845	-29.7347	-28.2198	-26.6774	-25.1409	-23.6403	-22.2023	-20.8516	-19.6107	-18.5003	-17.5397	-16.7467	-16.1371	-15.723	-15.5075	-15.473	-15.5562	-15.6071	-15.3694	-14.5841	-13.2182	-11.4947	-9.67169	-7.90785	-6.27369	-4.79595	-3.48666	-2.35637	-1.41808	-0.686388	-0.174287	0.111405	0.175621	0.040852	-0.250483	-0.645473	-1.10985	-1.66827	-2.42847	-3.57768	-5.37746	-8.17746	-12.1646	-14.2816	-11.563	-9.20778	-8.30384	-8.55307	-9.32737	-9.48375	-8.66947	-8.04311	-8.64493	-11.1807	-13.6361	-8.56677	-3.81204	-0.932582	0.53188	0.73992	-0.467262	-3.82818	-11.8146	-7.40564	-0.752797	2.47008	3.90684	4.05508	3.1358	1.5029	0.145573	0.0298733	0.3898	0.443455	0.843946	2.45276	4.36337	5.45954	5.25357	3.33955	-0.97469	-4.25419	0.447389	3.07793	2.91659	-0.746273	-10.0634	1.3726	6.85032	9.41979	10.2797	9.74269	7.7638	3.90705	-3.32956	-12.6467	-5.29914	-2.08304	2.42571	7.2341	11.0209	13.8225	15.8722	17.3612	18.4236	19.1447	19.57	19.7146	19.5736	19.132	18.3725	17.2799	15.8459	14.0782	12.0186	9.78257	7.60911	5.8394	4.69969	4.10291	3.79895	3.59645	3.39469	3.13365	2.76433	2.24799	1.5662	0.730801	-0.20838	-1.16247	-2.02204	-2.70441	-3.20193	-3.58035	-3.92985	-4.31932	-4.77813	-5.29632	-5.83185	-6.3235	-6.71168	-6.96326	-7.08588	-7.12109	-7.12349	-7.14211	-7.21196	-7.35374	-7.57703	-7.88377	-8.27113	-8.73332	-9.26285	-9.85118	-10.4891	-11.1671	-11.8751	-12.6026	-13.3387	-14.0717	-14.789	-15.4773	-16.1218	-16.7069	-17.2165	-17.6344	-17.9455	-18.1376	-18.2026	
-22.266	-22.2492	-22.1996	-22.1196	-22.0125	-21.8816	-21.7301	-21.5597	-21.3702	-21.1596	-20.9237	-20.6565	-20.3506	-19.9985	-19.5935	-19.131	-18.6105	-18.036	-17.4174	-16.7704	-16.1151	-15.4755	-14.8769	-14.3447	-13.9016	-13.5649	-13.3416	-13.2205	-13.1594	-13.071	-12.8226	-12.2823	-11.4057	-10.2722	-9.01809	-7.75503	-6.54231	-5.39827	-4.32178	-3.31153	-2.37866	-1.55025	-0.864867	-0.364417	-0.0867239	-0.0605237	-0.302547	-0.816486	-1.59616	-2.63891	-3.97743	-5.73599	-8.22861	-12.2294	-20.3372	-20.9995	-13.0664	-9.6276	-8.04648	-7.46986	-7.28992	-7.0029	-6.62225	-6.72308	-8.08987	-11.9642	-16.5588	-8.67576	-3.56341	-0.764535	0.527685	0.518746	-0.959427	-4.7181	-12.729	-6.59547	-0.664268	2.29274	3.60105	3.68414	2.73837	1.11714	-0.168489	-0.175017	0.285757	0.445306	0.921397	2.50847	4.37309	5.45101	5.25357	3.38067	-0.809536	-4.10697	0.349475	2.97705	2.86357	-0.660877	-11.2064	0.557709	6.28471	8.95526	9.90978	9.51888	7.81609	4.56038	-0.95684	-8.5462	-5.58247	-1.76298	1.65369	5.36516	8.76024	11.5739	13.8289	15.6025	16.9529	17.9103	18.4866	18.6832	18.4973	17.9239	16.9565	15.5866	13.804	11.5982	8.96694	5.94929	2.75581	0.117479	-0.792333	-0.084115	1.08289	2.09814	2.79962	3.15838	3.17806	2.87191	2.25921	1.36885	0.249694	-1.01145	-2.27089	-3.33885	-4.06246	-4.43479	-4.5892	-4.68539	-4.82816	-5.0567	-5.36212	-5.70607	-6.03739	-6.30919	-6.49461	-6.59462	-6.63355	-6.64661	-6.6679	-6.72354	-6.83014	-6.99596	-7.22297	-7.50886	-7.8485	-8.235	-8.66037	-9.11601	-9.59293	-10.0819	-10.5736	-11.0587	-11.5276	-11.9711	-12.3797	-12.7444	-13.0568	-13.3089	-13.4942	-13.6076	-13.6457	
-18.6452	-18.629	-18.5806	-18.5013	-18.3931	-18.2581	-18.0986	-17.9168	-17.7146	-17.4935	-17.2547	-16.999	-16.7274	-16.4408	-16.1406	-15.8284	-15.5063	-15.1767	-14.8424	-14.5068	-14.1737	-13.848	-13.5353	-13.2424	-12.9767	-12.7448	-12.551	-12.3931	-12.259	-12.1221	-11.9405	-11.6644	-11.2535	-10.6963	-10.0117	-9.23097	-8.37509	-7.44663	-6.44058	-5.36659	-4.26528	-3.206	-2.27048	-1.53661	-1.0709	-0.928415	-1.15546	-1.79092	-2.8623	-4.37051	-6.25463	-8.33969	-10.3321	-11.9375	-12.7942	-12.3254	-10.6798	-8.79891	-7.29072	-6.25895	-5.58482	-5.1536	-5.03305	-5.54387	-7.31099	-11.8611	-21.0322	-9.32062	-3.77312	-0.936282	0.293214	0.162736	-1.49732	-5.50532	-12.2576	-5.85676	-0.636037	2.05671	3.23588	3.25693	2.29603	0.70993	-0.477947	-0.372278	0.182909	0.447279	1.00073	2.56736	4.38431	5.44236	5.25357	3.42426	-0.637587	-3.95335	0.235582	2.8575	2.79681	-0.565166	-11.9007	-0.388375	5.63298	8.41872	9.47847	9.24483	7.82372	5.12574	0.896152	-4.29956	-4.39286	-1.43207	0.95455	3.41233	6.20269	9.01621	11.5233	13.5704	15.1163	16.1636	16.7273	16.824	16.4686	15.6733	14.4499	12.8128	10.7847	8.40209	5.71229	2.7432	-0.557639	-4.28323	-7.54502	-6.80311	-3.78228	-1.3105	0.38857	1.46739	2.05175	2.22573	2.04665	1.55765	0.798278	-0.184416	-1.32279	-2.51611	-3.63155	-4.54001	-5.18198	-5.60116	-5.90201	-6.18208	-6.4975	-6.86193	-7.25819	-7.65175	-8.00458	-8.28841	-8.49359	-8.63013	-8.72111	-8.7935	-8.87101	-8.97077	-9.1029	-9.27158	-9.4766	-9.71474	-9.98083	-10.2686	-10.5713	-10.882	-11.1937	-11.4998	-11.794	-12.0702	-12.3228	-12.5466	-12.7369	-12.8896	-13.0013	-13.0693	-13.0922	
-17.1753	-17.1574	-17.1042	-17.0164	-16.8957	-16.744	-16.5636	-16.3571	-16.1273	-15.8773	-15.6101	-15.3294	-15.0388	-14.7424	-14.4447	-14.1503	-13.8642	-13.591	-13.3354	-13.1011	-12.8911	-12.7065	-12.547	-12.4102	-12.2918	-12.1866	-12.0887	-11.9934	-11.8976	-11.7995	-11.6972	-11.5853	-11.4514	-11.2714	-11.0077	-10.611	-10.0305	-9.23417	-8.23135	-7.08105	-5.87749	-4.72521	-3.72078	-2.94699	-2.47584	-2.37559	-2.71915	-3.5931	-5.10313	-7.34675	-10.1786	-12.2849	-11.8687	-10.4711	-9.54864	-9.08185	-8.54069	-7.5252	-6.21778	-5.03272	-4.19354	-3.76476	-3.81172	-4.53349	-6.42088	-10.8771	-28.6755	-10.6673	-4.42001	-1.40355	-0.122412	-0.264737	-1.97475	-5.94617	-10.8472	-5.27805	-0.693827	1.75618	2.81488	2.7815	1.8192	0.292368	-0.775402	-0.558787	0.0838235	0.451445	1.08228	2.62891	4.39679	5.43355	5.25357	3.47016	-0.459695	-3.79049	0.107853	2.7196	2.7149	-0.4686	-11.8627	-1.47215	4.8982	7.81439	8.98868	8.91832	7.77229	5.5716	2.3107	-1.36507	-2.48453	-0.986889	0.342882	1.53274	3.55815	6.40101	9.18499	11.4189	13.0004	13.9504	14.3099	14.1147	13.3928	12.1687	10.4748	8.37514	6.00616	3.60957	1.45507	-0.396943	-2.21319	-4.42083	-7.43975	-11.0518	-10.8378	-7.33437	-4.37103	-2.28873	-0.897414	-0.0416081	0.38064	0.43921	0.187184	-0.329676	-1.06653	-1.97477	-2.99916	-4.07833	-5.1507	-6.16631	-7.09893	-7.94993	-8.73983	-9.49379	-10.2297	-10.9525	-11.6545	-12.3191	-12.9265	-13.4606	-13.9136	-14.2878	-14.5927	-14.8414	-15.0459	-15.2158	-15.3578	-15.4764	-15.5751	-15.6573	-15.7262	-15.785	-15.8367	-15.8838	-15.9279	-15.9699	-16.0097	-16.0468	-16.0799	-16.1077	-16.1288	-16.142	-16.1465	
-16.3955	-16.3764	-16.3193	-16.2249	-16.0944	-15.9294	-15.7318	-15.5041	-15.2489	-14.9693	-14.6688	-14.351	-14.0204	-13.6816	-13.3396	-13.0002	-12.6694	-12.3534	-12.0586	-11.7915	-11.5579	-11.3627	-11.2094	-11.099	-11.0298	-10.9961	-10.9882	-10.9924	-10.9923	-10.9708	-10.9121	-10.8023	-10.629	-10.3782	-10.0343	-9.58321	-9.01905	-8.35183	-7.60938	-6.83336	-6.07307	-5.38144	-4.81515	-4.43741	-4.32291	-4.5654	-5.29268	-6.70116	-9.14846	-13.4507	-20.9933	-17.2338	-11.8608	-9.19397	-7.95957	-7.48034	-7.12259	-6.34488	-5.15416	-3.97828	-3.14358	-2.77557	-2.93202	-3.74319	-5.57883	-9.52666	-22.2754	-12.8334	-5.4625	-2.10586	-0.653826	-0.688209	-2.2875	-5.89395	-9.31373	-4.89433	-0.855346	1.38782	2.34385	2.26871	1.3213	-0.122625	-1.05371	-0.731729	-0.00886636	0.459834	1.16631	2.69259	4.41026	5.42454	5.25357	3.51822	-0.27669	-3.6159	-0.0310763	2.56392	2.61661	-0.380041	-11.1749	-2.69911	4.08566	7.1488	8.44571	8.54002	7.65332	5.88299	3.35327	0.645555	-0.701684	-0.42933	-0.147983	-0.0911272	1.23954	4.19636	7.15844	9.3675	10.7516	11.3716	11.284	10.5201	9.08613	6.96871	4.15241	0.69132	-3.03077	-5.87269	-6.86463	-6.80255	-6.65952	-6.82873	-7.56308	-9.16247	-11.9307	-14.6452	-13.0047	-9.29579	-6.42882	-4.53574	-3.36328	-2.72916	-2.51441	-2.63833	-3.04376	-3.68867	-4.54106	-5.5753	-6.76923	-8.10161	-9.54987	-11.0885	-12.6885	-14.3189	-15.9508	-17.5652	-19.1621	-20.7703	-22.454	-24.324	-26.5657	-29.5375	-34.2372	-47.6454	-42.1885	-35.7742	-30.5308	-27.4779	-25.3538	-23.7655	-22.5341	-21.5608	-20.784	-20.162	-19.6647	-19.2691	-18.9574	-18.7156	-18.5323	-18.3987	-18.308	-18.2554	-18.2382	
