-1.5708	-92.6184
-1.55334	-73.0395
-1.53589	-83.315
-1.51844	-61.4999
-1.50098	-50.7999
-1.48353	-43.8294
-1.46608	-38.5187
-1.44862	-34.1972
-1.43117	-30.5503
-1.41372	-27.4032
-1.39626	-24.6488
-1.37881	-22.2184
-1.36136	-20.066
-1.3439	-18.1614
-1.32645	-16.4855
-1.309	-15.0276
-1.29154	-13.7846
-1.27409	-12.7599
-1.25664	-11.9647
-1.23918	-11.4186
-1.22173	-11.1537
-1.20428	-11.22
-1.18682	-11.698
-1.16937	-12.726
-1.15192	-14.5677
-1.13446	-17.8133
-1.11701	-23.865
-1.09956	-24.0926
-1.0821	-16.8553
-1.06465	-12.5878
-1.0472	-9.89532
-1.02974	-8.18926
-1.01229	-7.2529
-0.994838	-7.03054
-0.977384	-7.57473
-0.959931	-9.05333
-0.942478	-11.7309
-0.925025	-14.8759
-0.907571	-13.2424
-0.890118	-9.16384
-0.872665	-6.27437
-0.855211	-4.60059
-0.837758	-3.97367
-0.820305	-4.39432
-0.802851	-6.06462
-0.785398	-9.37972
-0.767945	-12.468
-0.750492	-8.60044
-0.733038	-4.49201
-0.715585	-2.06724
-0.698132	-0.944382
-0.680678	-0.913764
-0.663225	-1.88916
-0.645772	-3.64119
-0.628319	-5.03565
-0.610865	-4.43867
-0.593412	-2.97492
-0.575959	-2.20786
-0.558505	-2.43325
-0.541052	-3.00561
-0.523599	-2.26248
-0.506145	-0.146455
-0.488692	1.63958
-0.471239	2.2492
-0.453786	1.24302
-0.436332	-2.32204
-0.418879	-9.97129
-0.401426	-2.62775
-0.383972	2.86781
-0.366519	5.31923
-0.349066	5.81395
-0.331613	4.50752
-0.314159	1.47602
-0.296706	0.477829
-0.279253	4.05279
-0.261799	6.45074
-0.244346	6.6634
-0.226893	4.18962
-0.20944	-2.0064
-0.191986	3.01246
-0.174533	8.56777
-0.15708	10.6436
-0.139626	9.64653
-0.122173	1.74617
-0.10472	6.59225
-0.0872665	16.6559
-0.0698132	21.7757
-0.0523599	24.9997
-0.0349066	27.0492
-0.0174533	28.2014
0	28.5742
0.0174533	28.2014
0.0349066	27.0492
0.0523599	24.9997
0.0698132	21.7757
0.0872665	16.6559
0.10472	6.59225
0.122173	1.74617
0.139626	9.64653
0.15708	10.6436
0.174533	8.56777
0.191986	3.01246
0.20944	-2.0064
0.226893	4.18962
0.244346	6.6634
0.261799	6.45074
0.279253	4.05279
0.296706	0.477829
0.314159	1.47602
0.331613	4.50752
0.349066	5.81395
0.366519	5.31923
0.383972	2.86781
0.401426	-2.62775
0.418879	-9.97129
0.436332	-2.32204
0.453786	1.24302
0.471239	2.2492
0.488692	1.63958
0.506145	-0.146455
0.523599	-2.26248
0.541052	-3.00561
0.558505	-2.43325
0.575959	-2.20786
0.593412	-2.97492
0.610865	-4.43867
0.628319	-5.03565
0.645772	-3.64119
0.663225	-1.88916
0.680678	-0.913764
0.698132	-0.944382
0.715585	-2.06724
0.733038	-4.49201
0.750492	-8.60044
0.767945	-12.468
0.785398	-9.37972
0.802851	-6.06462
0.820305	-4.39432
0.837758	-3.97367
0.855211	-4.60059
0.872665	-6.27437
0.890118	-9.16384
0.907571	-13.2424
0.925025	-14.8759
0.942478	-11.7309
0.959931	-9.05333
0.977384	-7.57473
0.994838	-7.03054
1.01229	-7.2529
1.02974	-8.18926
1.0472	-9.89532
1.06465	-12.5878
1.0821	-16.8553
1.09956	-24.0926
1.11701	-23.865
1.13446	-17.8133
1.15192	-14.5677
1.16937	-12.726
1.18682	-11.698
1.20428	-11.22
1.22173	-11.1537
1.23918	-11.4186
1.25664	-11.9647
1.27409	-12.7599
1.29154	-13.7846
1.309	-15.0276
1.32645	-16.4855
1.3439	-18.1614
1.36136	-20.066
1.37881	-22.2184
1.39626	-24.6488
1.41372	-27.4032
1.43117	-30.5503
1.44862	-34.1972
1.46608	-38.5187
1.48353	-43.8294
1.50098	-50.7999
1.51844	-61.4999
1.53589	-83.315
1.55334	-73.0395
1.5708	-92.6184
