-90	7.44721
-88	7.72445
-86	7.94944
-84	8.12067
-82	8.2353
-80	8.28905
-78	8.27599
-76	8.18827
-74	8.01584
-72	7.74611
-70	7.36379
-68	6.85153
-66	6.19295
-64	5.38291
-62	4.45772
-60	3.57032
-58	3.10142
-56	3.55813
-54	5.01918
-52	7.02012
-50	9.12064
-48	11.1225
-46	12.9643
-44	14.6463
-42	16.1817
-40	17.5866
-38	18.8756
-36	20.0609
-34	21.1525
-32	22.1583
-30	23.0847
-28	23.9369
-26	24.719
-24	25.4341
-22	26.0853
-20	26.6746
-18	27.2036
-16	27.6739
-14	28.0866
-12	28.4427
-10	28.7428
-8	28.9877
-6	29.1777
-4	29.3132
-2	29.3944
0	29.4214
2	29.3944
4	29.3132
6	29.1777
8	28.9877
10	28.7428
12	28.4427
14	28.0866
16	27.6739
18	27.2036
20	26.6746
22	26.0853
24	25.4341
26	24.719
28	23.9369
30	23.0847
32	22.1583
34	21.1525
36	20.0609
38	18.8756
40	17.5866
42	16.1817
44	14.6463
46	12.9643
48	11.1225
50	9.12064
52	7.02012
54	5.01918
56	3.55813
58	3.10142
60	3.57032
62	4.45772
64	5.38291
66	6.19295
68	6.85153
70	7.36379
72	7.74611
74	8.01584
76	8.18827
78	8.27599
80	8.28905
82	8.2353
84	8.12067
86	7.94944
88	7.72445
90	7.44721
